ISO,Year,SGVA
EST,1993,6216267065.78568
EST,1994,6216267065.78568
EST,1995,6216267065.78568
EST,1996,6590151965.94378
EST,1997,7318985586.52639
EST,1998,7706731701.20233
EST,1999,7933155632.90403
EST,2000,8383138039.75703
EST,2001,8859167403.4986
EST,2002,9373912796.52001
EST,2003,10038641536.5425
EST,2004,10773714214.0645
EST,2005,11726139754.5097
EST,2006,12810075293.8715
EST,2007,13617322737.118
EST,2008,13191146491.5003
EST,2009,11677767913.4354
EST,2010,11864334380.2284
EST,2011,12439014853.521
EST,2012,12772966768.4546
EST,2013,12917110237.3281
EST,2014,13225964593.6278
EST,2015,13516590503.4383
EST,2016,13912555386.1869
EST,2017,14758339767.6788
EST,2018,15407604104.7672
EST,2019,16552008760.9185
EST,2020,16677443265.000479
EST,2021,17059307925.87912
EST,2022,17441172586.757763
EST,2023,17823037247.636402
EST,2024,18204901908.515045
EST,2025,18586766569.39369
EST,2026,18968631230.272327
EST,2027,19350495891.15097
EST,2028,19732360552.02961
EST,2029,20114225212.908253
EST,2030,20496089873.786896
EST,2031,20877954534.665535
EST,2032,21259819195.544178
EST,2033,21641683856.42282
EST,2034,22023548517.30146
EST,2035,22405413178.180103
EST,2036,22787277839.058743
EST,2037,23169142499.937386
EST,2038,23551007160.816025
EST,2039,23932871821.694668
EST,2040,24314736482.57331
EST,2041,24696601143.45195
EST,2042,25078465804.330593
EST,2043,25460330465.209236
EST,2044,25842195126.087875
EST,2045,26224059786.96652
EST,2046,26605924447.84516
EST,2047,26987789108.7238
EST,2048,27369653769.60244
EST,2049,27751518430.481087
EST,2050,28133383091.359726
ETH,1980,2084105633.89458
ETH,1981,2084105633.89458
ETH,1982,2227592977.42022
ETH,1983,2303474961.04488
ETH,1984,2444724528.83388
ETH,1985,2575740387.10589
ETH,1986,2599218473.67143
ETH,1987,2876850459.26673
ETH,1988,3008468971.27024
ETH,1989,2991359089.50182
ETH,1990,3073565297.0546
ETH,1991,2475452832.34967
ETH,1992,2061549431.4682
ETH,1993,2512537944.99986
ETH,1994,2754511268.15578
ETH,1995,3046102300.6274
ETH,1996,3259126037.09713
ETH,1997,3402424584.46281
ETH,1998,3623025877.00434
ETH,1999,3916968009.9469
ETH,2000,4343307445.16358
ETH,2001,4540511899.07249
ETH,2002,4796477060.43346
ETH,2003,5202620767.55057
ETH,2004,5466867454.46241
ETH,2005,6140205709.41109
ETH,2006,6928909641.8433
ETH,2007,8020671705.29044
ETH,2008,9336093829.08181
ETH,2009,10706831216.8414
ETH,2010,12498876332.3249
ETH,2011,14124003100.152
ETH,2012,15523529086.8186
ETH,2013,16928447149.4301
ETH,2014,19106385673.9566
ETH,2015,21228196267.8454
ETH,2016,23608747441.9117
ETH,2017,25387233007.1871
ETH,2018,27541273392.1662
ETH,2019,30638449257.3669
ETH,2020,33574134683.23561
ETH,2021,35716263900.489075
ETH,2022,37858393117.74254
ETH,2023,40000522334.996
ETH,2024,42142651552.249466
ETH,2025,44284780769.50294
ETH,2026,46426909986.7564
ETH,2027,48569039204.009865
ETH,2028,50711168421.26333
ETH,2029,52853297638.51679
ETH,2030,54995426855.77026
ETH,2031,57137556073.02373
ETH,2032,59279685290.27719
ETH,2033,61421814507.530655
ETH,2034,63563943724.78412
ETH,2035,65706072942.03758
ETH,2036,67848202159.291046
ETH,2037,69990331376.54451
ETH,2038,72132460593.79797
ETH,2039,74274589811.05144
ETH,2040,76416719028.3049
ETH,2041,78558848245.55838
ETH,2042,80700977462.81183
ETH,2043,82843106680.0653
ETH,2044,84985235897.31876
ETH,2045,87127365114.57224
ETH,2046,89269494331.82568
ETH,2047,91411623549.07916
ETH,2048,93553752766.33263
ETH,2049,95695881983.58609
ETH,2050,97838011200.83955
EUU,1980,6325827293566.23
EUU,1981,6325827293566.23
EUU,1982,6325827293566.23
EUU,1983,6325827293566.23
EUU,1984,6325827293566.23
EUU,1985,6325827293566.23
EUU,1986,6325827293566.23
EUU,1987,6325827293566.23
EUU,1988,6325827293566.23
EUU,1989,6325827293566.23
EUU,1990,6325827293566.23
EUU,1991,6325827293566.23
EUU,1992,6444188401269.13
EUU,1993,6503583153393.24
EUU,1994,6650447889205.74
EUU,1995,6833683213619.74
EUU,1996,7008471892459.19
EUU,1997,7209892902323.31
EUU,1998,7455687199002.84
EUU,1999,7680145526079.12
EUU,2000,7988050220884.17
EUU,2001,8200950350756.09
EUU,2002,8325654160532.85
EUU,2003,8403437082763.2
EUU,2004,8601031249914.96
EUU,2005,8790383403588.79
EUU,2006,9087289467651.84
EUU,2007,9402698861806.23
EUU,2008,9555306758697.14
EUU,2009,9347849053201.8
EUU,2010,9475433627530.47
EUU,2011,9652059774409.66
EUU,2012,9678408869018.91
EUU,2013,9711988556865.88
EUU,2014,9848826212204.9
EUU,2015,10030532320848.3
EUU,2016,10214068704321.7
EUU,2017,10479244943433.8
EUU,2018,10712329778154.8
EUU,2019,10921694827363.8
EUU,2020,11053842374108.127
EUU,2021,11205941223496.303
EUU,2022,11358040072884.48
EUU,2023,11510138922272.658
EUU,2024,11662237771660.836
EUU,2025,11814336621049.012
EUU,2026,11966435470437.19
EUU,2027,12118534319825.367
EUU,2028,12270633169213.543
EUU,2029,12422732018601.72
EUU,2030,12574830867989.898
EUU,2031,12726929717378.076
EUU,2032,12879028566766.252
EUU,2033,13031127416154.43
EUU,2034,13183226265542.607
EUU,2035,13335325114930.785
EUU,2036,13487423964318.96
EUU,2037,13639522813707.139
EUU,2038,13791621663095.316
EUU,2039,13943720512483.492
EUU,2040,14095819361871.67
EUU,2041,14247918211259.848
EUU,2042,14400017060648.023
EUU,2043,14552115910036.201
EUU,2044,14704214759424.379
EUU,2045,14856313608812.557
EUU,2046,15008412458200.734
EUU,2047,15160511307588.91
EUU,2048,15312610156977.088
EUU,2049,15464709006365.266
EUU,2050,15616807855753.441
FCS,1980,233605202176.041
FCS,1981,233605202176.041
FCS,1982,236019315519.893
FCS,1983,229604724723.667
FCS,1984,218693873601.249
FCS,1985,224590767436.618
FCS,1986,235165973333.385
FCS,1987,246415974843.113
FCS,1988,257741625780.696
FCS,1989,251444994866.697
FCS,1990,262506887341.993
FCS,1991,276106193967.374
FCS,1992,287053861284.962
FCS,1993,284680753047.342
FCS,1994,283734323607.989
FCS,1995,291363419590.888
FCS,1996,291484217901.995
FCS,1997,296641713059.941
FCS,1998,303339343400.963
FCS,1999,301550886752.399
FCS,2000,309489277087.246
FCS,2001,323989792787.383
FCS,2002,331168510334.823
FCS,2003,334566351832.247
FCS,2004,384035878875.236
FCS,2005,420730926927.082
FCS,2006,463591100426.269
FCS,2007,513802343911.37
FCS,2008,555415111364.505
FCS,2009,590309841124.707
FCS,2010,629183659416.569
FCS,2011,661895814089.507
FCS,2012,722175693126.894
FCS,2013,773751917319.969
FCS,2014,794363141728.108
FCS,2015,821446245674.123
FCS,2016,831027752966.981
FCS,2017,834273410362.164
FCS,2018,853454805494.77
FCS,2019,853454805494.77
FCS,2020,917626984544.3469
FCS,2021,931920006828.0792
FCS,2022,946213029111.8115
FCS,2023,960506051395.5438
FCS,2024,974799073679.2761
FCS,2025,989092095963.0084
FCS,2026,1003385118246.7407
FCS,2027,1017678140530.473
FCS,2028,1031971162814.2053
FCS,2029,1046264185097.9376
FCS,2030,1060557207381.6699
FCS,2031,1074850229665.4022
FCS,2032,1089143251949.1345
FCS,2033,1103436274232.8667
FCS,2034,1117729296516.599
FCS,2035,1132022318800.3315
FCS,2036,1146315341084.0637
FCS,2037,1160608363367.796
FCS,2038,1174901385651.5283
FCS,2039,1189194407935.2607
FCS,2040,1203487430218.993
FCS,2041,1217780452502.725
FCS,2042,1232073474786.4575
FCS,2043,1246366497070.19
FCS,2044,1260659519353.922
FCS,2045,1274952541637.6543
FCS,2046,1289245563921.3867
FCS,2047,1303538586205.1191
FCS,2048,1317831608488.8513
FCS,2049,1332124630772.5835
FCS,2050,1346417653056.316
FIN,1980,69773653910.1674
FIN,1981,71483649929.7061
FIN,1982,73617073535.0352
FIN,1983,76163455362.7699
FIN,1984,79483406818.3912
FIN,1985,82645154560.6401
FIN,1986,85164781348.6134
FIN,1987,88402141159.7535
FIN,1988,92083867283.454
FIN,1989,95844695263.8407
FIN,1990,97738486773.9147
FIN,1991,93532129218.3694
FIN,1992,90693768478.4549
FIN,1993,90677482802.0784
FIN,1994,95103696988.7073
FIN,1995,100568704675.641
FIN,1996,103860737828.902
FIN,1997,108984909574.527
FIN,1998,114274264609.113
FIN,1999,119435660757.884
FIN,2000,125561401600.666
FIN,2001,130083003320.358
FIN,2002,131098531568.696
FIN,2003,131654571090.696
FIN,2004,136325070422.973
FIN,2005,139066880367.226
FIN,2006,141418997341.041
FIN,2007,148321797599.505
FIN,2008,152217564041.297
FIN,2009,144901805560.428
FIN,2010,146874698927.188
FIN,2011,150943791496.131
FIN,2012,151702238710.239
FIN,2013,149660712850.178
FIN,2014,149225652638.404
FIN,2015,149560672266.722
FIN,2016,152763134199.912
FIN,2017,156649594540.918
FIN,2018,160460442813.032
FIN,2019,162314683394.763
FIN,2020,162796935162.9276
FIN,2021,164544993738.1864
FIN,2022,166293052313.44516
FIN,2023,168041110888.70395
FIN,2024,169789169463.9627
FIN,2025,171537228039.2215
FIN,2026,173285286614.48026
FIN,2027,175033345189.73904
FIN,2028,176781403764.9978
FIN,2029,178529462340.2566
FIN,2030,180277520915.51535
FIN,2031,182025579490.77414
FIN,2032,183773638066.0329
FIN,2033,185521696641.2917
FIN,2034,187269755216.55045
FIN,2035,189017813791.8092
FIN,2036,190765872367.068
FIN,2037,192513930942.32678
FIN,2038,194261989517.58554
FIN,2039,196010048092.8443
FIN,2040,197758106668.1031
FIN,2041,199506165243.36185
FIN,2042,201254223818.62064
FIN,2043,203002282393.8794
FIN,2044,204750340969.13818
FIN,2045,206498399544.39694
FIN,2046,208246458119.65573
FIN,2047,209994516694.9145
FIN,2048,211742575270.17328
FIN,2049,213490633845.43204
FIN,2050,215238692420.6908
FJI,1980,880272327.074116
FJI,1981,909577995.843606
FJI,1982,912474111.998884
FJI,1983,941414028.472013
FJI,1984,995308771.147243
FJI,1985,992121260.47438
FJI,1986,1018277697.15064
FJI,1987,987124782.744129
FJI,1988,1034968889.29861
FJI,1989,984742338.922164
FJI,1990,1055959636.33269
FJI,1991,1016644624.03205
FJI,1992,1072323698.29537
FJI,1993,1093058594.34097
FJI,1994,1131465257.76322
FJI,1995,1188368311.04483
FJI,1996,1233728993.55404
FJI,1997,1214195976.09168
FJI,1998,1267484101.39518
FJI,1999,1364969078.53272
FJI,2000,1365329173.31058
FJI,2001,1392153241.49438
FJI,2002,1436710104.39252
FJI,2003,1471545412.85349
FJI,2004,1523393368.32994
FJI,2005,1584332680.98963
FJI,2006,1608400012.89945
FJI,2007,1628574947.54342
FJI,2008,1768991317.3241
FJI,2009,1754522899.17968
FJI,2010,1805415680.55049
FJI,2011,1647643769.41365
FJI,2012,1697685301.3017
FJI,2013,1774417476.26294
FJI,2014,2131230046.67449
FJI,2015,2195548756.3328
FJI,2016,2197270254.84785
FJI,2017,2276957408.76178
FJI,2018,2316356395.07923
FJI,2019,2320373839.04293
FJI,2020,2414332312.743827
FJI,2021,2465560826.2159996
FJI,2022,2516789339.688173
FJI,2023,2568017853.1603456
FJI,2024,2619246366.6325183
FJI,2025,2670474880.104691
FJI,2026,2721703393.5768642
FJI,2027,2772931907.049037
FJI,2028,2824160420.5212097
FJI,2029,2875388933.9933825
FJI,2030,2926617447.465555
FJI,2031,2977845960.937728
FJI,2032,3029074474.409901
FJI,2033,3080302987.882074
FJI,2034,3131531501.3542466
FJI,2035,3182760014.82642
FJI,2036,3233988528.2985926
FJI,2037,3285217041.7707653
FJI,2038,3336445555.242938
FJI,2039,3387674068.715111
FJI,2040,3438902582.1872835
FJI,2041,3490131095.6594567
FJI,2042,3541359609.1316295
FJI,2043,3592588122.603802
FJI,2044,3643816636.0759754
FJI,2045,3695045149.548148
FJI,2046,3746273663.020321
FJI,2047,3797502176.4924936
FJI,2048,3848730689.9646664
FJI,2049,3899959203.436839
FJI,2050,3951187716.9090123
FLK,1980,2320373839.04293
FLK,1981,2320373839.04293
FLK,1982,2320373839.04293
FLK,1983,2320373839.04293
FLK,1984,2320373839.04293
FLK,1985,2320373839.04293
FLK,1986,2320373839.04293
FLK,1987,2320373839.04293
FLK,1988,2320373839.04293
FLK,1989,2320373839.04293
FLK,1990,2320373839.04293
FLK,1991,2320373839.04293
FLK,1992,2320373839.04293
FLK,1993,2320373839.04293
FLK,1994,2320373839.04293
FLK,1995,2320373839.04293
FLK,1996,2320373839.04293
FLK,1997,2320373839.04293
FLK,1998,2320373839.04293
FLK,1999,2320373839.04293
FLK,2000,2320373839.04293
FLK,2001,2320373839.04293
FLK,2002,2320373839.04293
FLK,2003,2320373839.04293
FLK,2004,2320373839.04293
FLK,2005,2320373839.04293
FLK,2006,2320373839.04293
FLK,2007,0.0
FLK,2008,0.0
FLK,2009,0.0
FLK,2010,0.0
FLK,2011,0.0
FLK,2012,0.0
FLK,2013,0.0
FLK,2014,0.0
FLK,2015,0.0
FLK,2016,0.0
FLK,2017,0.0
FLK,2018,0.0
FLK,2019,0.0
FLK,2020,-266211350.91925958
FLK,2021,-343032786.37585527
FLK,2022,-419854221.832451
FLK,2023,-496675657.28904665
FLK,2024,-573497092.7456423
FLK,2025,-650318528.2022381
FLK,2026,-727139963.6588337
FLK,2027,-803961399.1154294
FLK,2028,-880782834.5720251
FLK,2029,-957604270.0286207
FLK,2030,-1034425705.4852165
FLK,2031,-1111247140.941812
FLK,2032,-1188068576.398408
FLK,2033,-1264890011.8550036
FLK,2034,-1341711447.3115993
FLK,2035,-1418532882.768195
FLK,2036,-1495354318.2247906
FLK,2037,-1572175753.6813862
FLK,2038,-1648997189.137982
FLK,2039,-1725818624.5945776
FLK,2040,-1802640060.0511734
FLK,2041,-1879461495.507769
FLK,2042,-1956282930.9643648
FLK,2043,-2033104366.4209604
FLK,2044,-2109925801.877556
FLK,2045,-2186747237.3341517
FLK,2046,-2263568672.7907476
FLK,2047,-2340390108.247343
FLK,2048,-2417211543.7039385
FLK,2049,-2494032979.160535
FLK,2050,-2570854414.6171303
FRA,1980,964585409980.527
FRA,1981,984066827511.171
FRA,1982,1012618663829.42
FRA,1983,1031791069883.68
FRA,1984,1056223482128.34
FRA,1985,1075067275280.17
FRA,1986,1100099338742.33
FRA,1987,1127225482936.08
FRA,1988,1176512073279.57
FRA,1989,1233145926536.23
FRA,1990,1265602447008.68
FRA,1991,1284787860401.34
FRA,1992,1307471363016.55
FRA,1993,1316373938054.4
FRA,1994,1349251278862.47
FRA,1995,1375946973156.76
FRA,1996,1402117978286.9
FRA,1997,1440400485631.96
FRA,1998,1492720192246.54
FRA,1999,1542064680100.39
FRA,2000,1597432140439.76
FRA,2001,1628962637877.89
FRA,2002,1648607334318.76
FRA,2003,1664739816885.12
FRA,2004,1712275605270.38
FRA,2005,1741609823306.13
FRA,2006,1788560623761.44
FRA,2007,1835066135359.63
FRA,2008,1861739744304.17
FRA,2009,1826670519721.59
FRA,2010,1867055724675.55
FRA,2011,1912405307564.32
FRA,2012,1934958915048.95
FRA,2013,1947743426253.24
FRA,2014,1971754154020.34
FRA,2015,1993714971755.36
FRA,2016,2024249525579.7
FRA,2017,2069908502285.67
FRA,2018,2112784864424.57
FRA,2019,2149406023357.25
FRA,2020,2183164056096.314
FRA,2021,2211007743447.0703
FRA,2022,2238851430797.827
FRA,2023,2266695118148.5835
FRA,2024,2294538805499.34
FRA,2025,2322382492850.096
FRA,2026,2350226180200.8525
FRA,2027,2378069867551.6094
FRA,2028,2405913554902.3657
FRA,2029,2433757242253.122
FRA,2030,2461600929603.8784
FRA,2031,2489444616954.635
FRA,2032,2517288304305.3916
FRA,2033,2545131991656.148
FRA,2034,2572975679006.9043
FRA,2035,2600819366357.6606
FRA,2036,2628663053708.4175
FRA,2037,2656506741059.174
FRA,2038,2684350428409.93
FRA,2039,2712194115760.6865
FRA,2040,2740037803111.4434
FRA,2041,2767881490462.1997
FRA,2042,2795725177812.956
FRA,2043,2823568865163.7124
FRA,2044,2851412552514.4688
FRA,2045,2879256239865.2256
FRA,2046,2907099927215.982
FRA,2047,2934943614566.7383
FRA,2048,2962787301917.4946
FRA,2049,2990630989268.251
FRA,2050,3018474676619.008
FRO,1980,1353585462.5629
FRO,1981,1353585462.5629
FRO,1982,1353585462.5629
FRO,1983,1353585462.5629
FRO,1984,1353585462.5629
FRO,1985,1353585462.5629
FRO,1986,1353585462.5629
FRO,1987,1353585462.5629
FRO,1988,1353585462.5629
FRO,1989,1353585462.5629
FRO,1990,1353585462.5629
FRO,1991,1353585462.5629
FRO,1992,1353585462.5629
FRO,1993,1353585462.5629
FRO,1994,1353585462.5629
FRO,1995,1353585462.5629
FRO,1996,1353585462.5629
FRO,1997,1353585462.5629
FRO,1998,1353585462.5629
FRO,1999,1353585462.5629
FRO,2000,1353585462.5629
FRO,2001,1353585462.5629
FRO,2002,1353585462.5629
FRO,2003,1353585462.5629
FRO,2004,1353585462.5629
FRO,2005,1353585462.5629
FRO,2006,1353585462.5629
FRO,2007,1353585462.5629
FRO,2008,1353585462.5629
FRO,2009,1353585462.5629
FRO,2010,1353585462.5629
FRO,2011,1353585462.5629
FRO,2012,1353585462.5629
FRO,2013,1353585462.5629
FRO,2014,1353585462.5629
FRO,2015,1353585462.5629
FRO,2016,1353585462.5629
FRO,2017,1353585462.5629
FRO,2018,1353585462.5629
FRO,2019,1353585462.5629
FRO,2020,1353585462.596156
FRO,2021,1353585462.6061416
FRO,2022,1353585462.6161273
FRO,2023,1353585462.626113
FRO,2024,1353585462.6360986
FRO,2025,1353585462.6460843
FRO,2026,1353585462.65607
FRO,2027,1353585462.6660557
FRO,2028,1353585462.6760414
FRO,2029,1353585462.686027
FRO,2030,1353585462.6960127
FRO,2031,1353585462.7059984
FRO,2032,1353585462.715984
FRO,2033,1353585462.7259698
FRO,2034,1353585462.7359555
FRO,2035,1353585462.7459412
FRO,2036,1353585462.7559268
FRO,2037,1353585462.7659128
FRO,2038,1353585462.7758985
FRO,2039,1353585462.7858841
FRO,2040,1353585462.7958698
FRO,2041,1353585462.8058555
FRO,2042,1353585462.8158412
FRO,2043,1353585462.825827
FRO,2044,1353585462.8358126
FRO,2045,1353585462.8457983
FRO,2046,1353585462.855784
FRO,2047,1353585462.8657696
FRO,2048,1353585462.8757553
FRO,2049,1353585462.885741
FRO,2050,1353585462.8957267
FSM,1980,181366955.888263
FSM,1981,181366955.888263
FSM,1982,181366955.888263
FSM,1983,181366955.888263
FSM,1984,181366955.888263
FSM,1985,181366955.888263
FSM,1986,181366955.888263
FSM,1987,181366955.888263
FSM,1988,181366955.888263
FSM,1989,181366955.888263
FSM,1990,181366955.888263
FSM,1991,181366955.888263
FSM,1992,181366955.888263
FSM,1993,181366955.888263
FSM,1994,181366955.888263
FSM,1995,181366955.888263
FSM,1996,177079930.224304
FSM,1997,170032292.00106
FSM,1998,164251229.176612
FSM,1999,171806327.71179
FSM,2000,177421953.01926
FSM,2001,186606403.558563
FSM,2002,190972175.108739
FSM,2003,189325271.310697
FSM,2004,185989125.941453
FSM,2005,187363028.188181
FSM,2006,192112448.747261
FSM,2007,185857961.859892
FSM,2008,179222079.234459
FSM,2009,176148143.435134
FSM,2010,180307800.0
FSM,2011,181018647.653594
FSM,2012,178191148.528304
FSM,2013,177031899.97744
FSM,2014,174682687.236359
FSM,2015,179892605.199327
FSM,2016,184850868.387367
FSM,2017,190170722.248714
FSM,2018,191887477.442812
FSM,2019,191887477.442812
FSM,2020,193223894.3117279
FSM,2021,195737503.30377075
FSM,2022,198251112.29581356
FSM,2023,200764721.2878564
FSM,2024,203278330.2798992
FSM,2025,205791939.27194202
FSM,2026,208305548.26398486
FSM,2027,210819157.25602767
FSM,2028,213332766.2480705
FSM,2029,215846375.24011332
FSM,2030,218359984.23215616
FSM,2031,220873593.22419897
FSM,2032,223387202.21624178
FSM,2033,225900811.20828462
FSM,2034,228414420.20032743
FSM,2035,230928029.19237024
FSM,2036,233441638.18441308
FSM,2037,235955247.1764559
FSM,2038,238468856.16849872
FSM,2039,240982465.16054153
FSM,2040,243496074.15258437
FSM,2041,246009683.14462718
FSM,2042,248523292.13667
FSM,2043,251036901.12871283
FSM,2044,253550510.12075564
FSM,2045,256064119.11279845
FSM,2046,258577728.1048413
FSM,2047,261091337.09688413
FSM,2048,263604946.08892694
FSM,2049,266118555.08096975
FSM,2050,268632164.0730126
GAB,1980,3265259373.30572
GAB,1981,3265259373.30572
GAB,1982,3265259373.30572
GAB,1983,3265259373.30572
GAB,1984,3265259373.30572
GAB,1985,3265259373.30572
GAB,1986,3265259373.30572
GAB,1987,3265259373.30572
GAB,1988,3265259373.30572
GAB,1989,3265259373.30572
GAB,1990,3265259373.30572
GAB,1991,3265259373.30572
GAB,1992,3265259373.30572
GAB,1993,3265259373.30572
GAB,1994,3265259373.30572
GAB,1995,3265259373.30572
GAB,1996,3265259373.30572
GAB,1997,3265259373.30572
GAB,1998,3265259373.30572
GAB,1999,3265259373.30572
GAB,2000,3265259373.30572
GAB,2001,3265259373.30572
GAB,2002,3300223401.09078
GAB,2003,3340864668.15023
GAB,2004,3365419254.33205
GAB,2005,3384891575.68152
GAB,2006,3747273398.59564
GAB,2007,3960563188.74447
GAB,2008,4197362076.78418
GAB,2009,4160474012.95975
GAB,2010,4430730103.39852
GAB,2011,4736056820.62021
GAB,2012,5204911675.21907
GAB,2013,5641971902.37893
GAB,2014,5988792618.29157
GAB,2015,6300808900.93684
GAB,2016,6491581263.50305
GAB,2017,6843850186.64712
GAB,2018,6956498173.24355
GAB,2019,7031113307.96756
GAB,2020,7693437593.486366
GAB,2021,7940148837.265618
GAB,2022,8186860081.044871
GAB,2023,8433571324.824123
GAB,2024,8680282568.603376
GAB,2025,8926993812.38263
GAB,2026,9173705056.161882
GAB,2027,9420416299.941133
GAB,2028,9667127543.720387
GAB,2029,9913838787.49964
GAB,2030,10160550031.278893
GAB,2031,10407261275.058144
GAB,2032,10653972518.837397
GAB,2033,10900683762.61665
GAB,2034,11147395006.395903
GAB,2035,11394106250.175156
GAB,2036,11640817493.954407
GAB,2037,11887528737.733662
GAB,2038,12134239981.512913
GAB,2039,12380951225.292166
GAB,2040,12627662469.071419
GAB,2041,12874373712.85067
GAB,2042,13121084956.629925
GAB,2043,13367796200.409176
GAB,2044,13614507444.188429
GAB,2045,13861218687.967682
GAB,2046,14107929931.746933
GAB,2047,14354641175.526188
GAB,2048,14601352419.305439
GAB,2049,14848063663.084692
GAB,2050,15094774906.863945
GBR,1980,996001469994.671
GBR,1981,996001469994.671
GBR,1982,996001469994.671
GBR,1983,996001469994.671
GBR,1984,996001469994.671
GBR,1985,996001469994.671
GBR,1986,996001469994.671
GBR,1987,996001469994.671
GBR,1988,996001469994.671
GBR,1989,996001469994.671
GBR,1990,996001469994.671
GBR,1991,1006605011703.26
GBR,1992,1017333273249.99
GBR,1993,1050541489865.69
GBR,1994,1087061388756.98
GBR,1995,1114638048720.2
GBR,1996,1146045337834.55
GBR,1997,1200117774916.18
GBR,1998,1252259586158.08
GBR,1999,1306730138039.87
GBR,2000,1369295520765.42
GBR,2001,1428818551498.8
GBR,2002,1470907678558.97
GBR,2003,1532619124944.89
GBR,2004,1572518638880.66
GBR,2005,1653592980135.38
GBR,2006,1707828836304.59
GBR,2007,1757125151740.85
GBR,2008,1766978036499.33
GBR,2009,1720143701282.93
GBR,2010,1746331998623.61
GBR,2011,1783672434770.55
GBR,2012,1837756871426.77
GBR,2013,1890102742693.87
GBR,2014,1930257544764.35
GBR,2015,1973351752799.6
GBR,2016,2012702122806.83
GBR,2017,2045750470349.23
GBR,2018,2079220544380.58
GBR,2019,2119020127169.26
GBR,2020,2174668715683.941
GBR,2021,2209846097962.8667
GBR,2022,2245023480241.7925
GBR,2023,2280200862520.7183
GBR,2024,2315378244799.644
GBR,2025,2350555627078.57
GBR,2026,2385733009357.4956
GBR,2027,2420910391636.422
GBR,2028,2456087773915.3477
GBR,2029,2491265156194.2734
GBR,2030,2526442538473.199
GBR,2031,2561619920752.125
GBR,2032,2596797303031.051
GBR,2033,2631974685309.9766
GBR,2034,2667152067588.9023
GBR,2035,2702329449867.828
GBR,2036,2737506832146.754
GBR,2037,2772684214425.6797
GBR,2038,2807861596704.6055
GBR,2039,2843038978983.5312
GBR,2040,2878216361262.457
GBR,2041,2913393743541.383
GBR,2042,2948571125820.3086
GBR,2043,2983748508099.2344
GBR,2044,3018925890378.16
GBR,2045,3054103272657.086
GBR,2046,3089280654936.012
GBR,2047,3124458037214.938
GBR,2048,3159635419493.864
GBR,2049,3194812801772.7896
GBR,2050,3229990184051.7153
GEO,1980,4532191785.05838
GEO,1981,4532191785.05838
GEO,1982,4532191785.05838
GEO,1983,4532191785.05838
GEO,1984,4532191785.05838
GEO,1985,4532191785.05838
GEO,1986,4532191785.05838
GEO,1987,4532191785.05838
GEO,1988,4532191785.05838
GEO,1989,4532191785.05838
GEO,1990,4532191785.05838
GEO,1991,4532191785.05838
GEO,1992,4532191785.05838
GEO,1993,4532191785.05838
GEO,1994,4532191785.05838
GEO,1995,4532191785.05838
GEO,1996,4532191785.05838
GEO,1997,4532191785.05838
GEO,1998,4532191785.05838
GEO,1999,4532191785.05838
GEO,2000,4532191785.05838
GEO,2001,4532191785.05838
GEO,2002,4532191785.05838
GEO,2003,4532191785.05838
GEO,2004,4863771120.77547
GEO,2005,5205430023.12391
GEO,2006,5804506514.5786
GEO,2007,6557713130.52406
GEO,2008,7002624266.40659
GEO,2009,6695517171.89818
GEO,2010,7723110587.44319
GEO,2011,8182990586.22509
GEO,2012,8689220046.62932
GEO,2013,8972624355.89756
GEO,2014,9281147968.65115
GEO,2015,9629661146.51621
GEO,2016,9896273498.80972
GEO,2017,10524073067.3389
GEO,2018,11139839162.6136
GEO,2019,11818349975.1755
GEO,2020,12439377692.228655
GEO,2021,12887938401.762829
GEO,2022,13336499111.297
GEO,2023,13785059820.831175
GEO,2024,14233620530.365347
GEO,2025,14682181239.89952
GEO,2026,15130741949.433693
GEO,2027,15579302658.967867
GEO,2028,16027863368.502039
GEO,2029,16476424078.036213
GEO,2030,16924984787.570385
GEO,2031,17373545497.104557
GEO,2032,17822106206.638733
GEO,2033,18270666916.172905
GEO,2034,18719227625.707077
GEO,2035,19167788335.24125
GEO,2036,19616349044.77542
GEO,2037,20064909754.309597
GEO,2038,20513470463.84377
GEO,2039,20962031173.37794
GEO,2040,21410591882.912117
GEO,2041,21859152592.44629
GEO,2042,22307713301.98046
GEO,2043,22756274011.514633
GEO,2044,23204834721.048805
GEO,2045,23653395430.582977
GEO,2046,24101956140.117153
GEO,2047,24550516849.651325
GEO,2048,24999077559.1855
GEO,2049,25447638268.719673
GEO,2050,25896198978.253845
GGY,1980,11818349975.1755
GGY,1981,11818349975.1755
GGY,1982,11818349975.1755
GGY,1983,11818349975.1755
GGY,1984,11818349975.1755
GGY,1985,11818349975.1755
GGY,1986,11818349975.1755
GGY,1987,11818349975.1755
GGY,1988,11818349975.1755
GGY,1989,11818349975.1755
GGY,1990,11818349975.1755
GGY,1991,11818349975.1755
GGY,1992,11818349975.1755
GGY,1993,11818349975.1755
GGY,1994,11818349975.1755
GGY,1995,11818349975.1755
GGY,1996,11818349975.1755
GGY,1997,11818349975.1755
GGY,1998,11818349975.1755
GGY,1999,11818349975.1755
GGY,2000,11818349975.1755
GGY,2001,11818349975.1755
GGY,2002,11818349975.1755
GGY,2003,11818349975.1755
GGY,2004,11818349975.1755
GGY,2005,11818349975.1755
GGY,2006,11818349975.1755
GGY,2007,0.0
GGY,2008,0.0
GGY,2009,0.0
GGY,2010,0.0
